tripid,lat,lng,pdatetime,speed,rid,highway
1121515,41.1022675,-81.5000525,12/15/2015 17:21,7.009612679,43011165,primary
1121515,41.1022705,-81.4999705,12/15/2015 17:21,6.793374623,43011165,primary
1121515,41.102269,-81.4998905,12/15/2015 17:21,6.6435242,43011165,primary
1121515,41.102269,-81.499812,12/15/2015 17:21,6.752029741,43011179,motorway
1121515,41.102267,-81.4997295,12/15/2015 17:21,6.955788808,43011165,primary
1121515,41.1022665,-81.499646,12/15/2015 17:21,7.203627731,43011165,primary
1121515,41.1022665,-81.4995575,12/15/2015 17:21,7.498162787,335456250,primary
1121515,41.1022655,-81.499467,12/15/2015 17:21,7.571270294,43011166,tertiary
1121515,41.1022675,-81.499377,12/15/2015 17:21,7.636293016,335456250,primary
1121515,41.102268,-81.499285,12/15/2015 17:21,7.816506665,335456250,primary
1121515,41.1022675,-81.4991905,12/15/2015 17:21,8.022063207,335456250,primary
1121515,41.102267,-81.4990935,12/15/2015 17:21,8.273665031,335456250,primary
1121515,41.102266,-81.498993,12/15/2015 17:21,8.446299143,335456250,primary
1121515,41.102265,-81.498892,12/15/2015 17:21,8.33143793,335456250,primary
1121515,41.1022625,-81.4987945,12/15/2015 17:21,8.165323685,335456250,primary
1121515,41.102259,-81.4986975,12/15/2015 17:21,8.177246398,335456250,primary
1121515,41.102256,-81.4985995,12/15/2015 17:21,8.290751379,335456250,primary
1121515,41.1022495,-81.4985,12/15/2015 17:21,8.462773642,270239886,tertiary
1121515,41.102245,-81.498398,12/15/2015 17:21,8.488282023,335456250,primary
1121515,41.102238,-81.498298,12/15/2015 17:21,8.301555334,335456250,primary
1121515,41.1022355,-81.4982005,12/15/2015 17:21,8.077132027,335456250,primary
1121515,41.102234,-81.4981055,12/15/2015 17:21,7.793336108,335456250,primary
1121515,41.102233,-81.4980145,12/15/2015 17:21,7.395306317,335456250,primary
1121515,41.102232,-81.497929,12/15/2015 17:22,7.103389865,335456250,primary
1121515,41.1022315,-81.497845,12/15/2015 17:22,6.766548785,335456250,primary
1121515,41.102232,-81.4977675,12/15/2015 17:22,6.411656159,335456250,primary
1121515,41.102233,-81.497692,12/15/2015 17:22,6.139406932,335456250,primary
1121515,41.102234,-81.497621,12/15/2015 17:22,5.748298605,335456250,primary
1121515,41.102235,-81.497555,12/15/2015 17:22,5.378465588,335456250,primary
1121515,41.102237,-81.497493,12/15/2015 17:22,5.045939284,335456250,primary
1121515,41.1022385,-81.497435,12/15/2015 17:22,4.544581492,335456250,primary
1121515,41.1022385,-81.497385,12/15/2015 17:22,3.644369111,335456250,primary
1121515,41.1022395,-81.4973485,12/15/2015 17:22,2.709512645,335456250,primary
1121515,41.102241,-81.497321,12/15/2015 17:22,2.244511012,335456250,primary
1121515,41.102245,-81.497297,12/15/2015 17:22,1.976816259,335456250,primary
1121515,41.102248,-81.497276,12/15/2015 17:22,1.907854466,335456250,primary
1121515,41.102249,-81.497253,12/15/2015 17:22,1.91562518,21426824,residential
1121515,41.102247,-81.4972315,12/15/2015 17:22,1.869949884,21426824,residential
1121515,41.1022485,-81.497209,12/15/2015 17:22,1.827256952,335456250,primary
1121515,41.1022505,-81.4971885,12/15/2015 17:22,1.776738623,335456250,primary
1121515,41.10225,-81.497167,12/15/2015 17:22,1.860838547,335456250,primary
1121515,41.1022525,-81.497145,12/15/2015 17:22,1.922958974,335456250,primary
1121515,41.102253,-81.497122,12/15/2015 17:22,1.938108889,335456250,primary
1121515,41.102252,-81.497099,12/15/2015 17:22,2.287933295,335456250,primary
1121515,41.1022505,-81.4970675,12/15/2015 17:22,3.115352684,335456250,primary
1121515,41.102249,-81.497025,12/15/2015 17:22,3.916785384,335456250,primary
1121515,41.102247,-81.4969745,12/15/2015 17:22,4.455649001,335456250,primary
1121515,41.1022445,-81.496919,12/15/2015 17:22,4.726378052,335456250,primary
1121515,41.102242,-81.496862,12/15/2015 17:22,5.078332816,335456250,primary
1121515,41.10224,-81.496798,12/15/2015 17:22,5.567947219,335456250,primary
1121515,41.1022415,-81.4967295,12/15/2015 17:22,5.898193437,335456250,primary
1121515,41.1022435,-81.4966585,12/15/2015 17:22,6.219524362,335456250,primary
1121515,41.1022435,-81.496582,12/15/2015 17:22,6.368715501,335456250,primary
1121515,41.102244,-81.496507,12/15/2015 17:22,6.306476368,335456250,primary
1121515,41.102245,-81.496432,12/15/2015 17:22,5.886095574,335456250,primary
1121515,41.10224,-81.496367,12/15/2015 17:22,4.932546096,335456250,primary
1121515,41.1022275,-81.4963175,12/15/2015 17:22,4.03107118,335456250,primary
1121515,41.1022065,-81.4962845,12/15/2015 17:22,3.574990775,335456250,primary
1121515,41.1021785,-81.4962665,12/15/2015 17:22,3.689580344,335456250,primary
1121515,41.102144,-81.49626,12/15/2015 17:22,4.359159632,335456250,primary
1121515,41.102101,-81.49626,12/15/2015 17:22,5.093818002,335456250,primary
1121515,41.1020535,-81.4962675,12/15/2015 17:22,5.623906817,335456250,primary
1121515,41.1020025,-81.4962795,12/15/2015 17:22,5.905372144,335456250,primary
1121515,41.1019515,-81.49629,12/15/2015 17:22,5.874518881,335456250,primary
1121515,41.101901,-81.4963075,12/15/2015 17:22,5.688995135,335456250,primary
1121515,41.101853,-81.4963265,12/15/2015 17:22,5.523712775,335456250,primary
1121515,41.1018075,-81.4963505,12/15/2015 17:22,5.411917786,335456250,primary
1121515,41.101763,-81.4963735,12/15/2015 17:22,5.282984621,335456250,primary
1121515,41.101719,-81.496395,12/15/2015 17:22,5.168149477,335456250,primary
1121515,41.1016765,-81.4964185,12/15/2015 17:22,5.199046714,335456250,primary
1121515,41.101633,-81.4964425,12/15/2015 17:22,5.093658883,335456250,primary
1121515,41.1015925,-81.4964655,12/15/2015 17:22,4.80252815,335456250,primary
1121515,41.101554,-81.496488,12/15/2015 17:22,4.466515611,335456250,primary
1121515,41.1015215,-81.4965135,12/15/2015 17:22,3.986045028,21426824,residential
1121515,41.101495,-81.4965405,12/15/2015 17:22,3.369982922,21426824,residential
1121515,41.1014715,-81.496555,12/15/2015 17:22,3.128856824,21426824,residential
1121515,41.1014445,-81.4965405,12/15/2015 17:22,2.478064605,21426824,residential
1121515,41.1014325,-81.496533,12/15/2015 17:22,1.285676858,21426824,residential
1121515,41.1014325,-81.496534,12/15/2015 17:22,0.955123573,21426824,residential
1121515,41.1014395,-81.4965415,12/15/2015 17:22,1.237580927,21426824,residential
1121515,41.1014475,-81.496554,12/15/2015 17:22,1.554905699,21426824,residential
1121515,41.101454,-81.4965705,12/15/2015 17:22,1.220889072,21426824,residential
1121515,41.101455,-81.4965785,12/15/2015 17:22,0.624536374,21426824,residential
1121515,41.1014565,-81.496579,12/15/2015 17:23,0.412284492,21426824,residential
1121515,41.101459,-81.4965785,12/15/2015 17:23,0.349750314,21426824,residential
1121515,41.1014565,-81.4965795,12/15/2015 17:23,0.391724715,21426824,residential
1121515,41.1014535,-81.49658,12/15/2015 17:23,0.427942407,21426824,residential
1121515,41.1014515,-81.496582,12/15/2015 17:23,0.4370772,21426824,residential
1121515,41.1014505,-81.496581,12/15/2015 17:23,0.354843606,21426824,residential
1121515,41.1014505,-81.4965805,12/15/2015 17:23,0.280514552,21426824,residential
1121515,41.1014495,-81.4965785,12/15/2015 17:23,0.339686337,21426824,residential
1121515,41.10145,-81.49658,12/15/2015 17:23,0.323523122,21426824,residential
1121515,41.101449,-81.496581,12/15/2015 17:23,0.449731798,21426824,residential
1121515,41.1014505,-81.496584,12/15/2015 17:23,0.552538216,21426824,residential
1121515,41.1014465,-81.4965835,12/15/2015 17:23,0.472692088,21426824,residential
1121515,41.101445,-81.496582,12/15/2015 17:23,0.738989371,21426824,residential
1121515,41.101446,-81.4965715,12/15/2015 17:23,1.116630769,21426824,residential
1121515,41.101447,-81.496557,12/15/2015 17:23,1.412228547,21426824,residential
1121515,41.10145,-81.4965385,12/15/2015 17:23,1.834641144,21426824,residential
1121515,41.1014565,-81.496516,12/15/2015 17:23,2.274960817,21426824,residential
1121515,41.101468,-81.496491,12/15/2015 17:23,2.676000713,21415472,residential
1121515,41.1014845,-81.496465,12/15/2015 17:23,3.28360005,21415472,residential
1121515,41.101513,-81.4964435,12/15/2015 17:23,3.759260344,21415472,residential
1121515,41.1015445,-81.496425,12/15/2015 17:23,3.912281021,335456250,primary
1121515,41.1015785,-81.4964105,12/15/2015 17:23,3.853035816,335456250,primary
1121515,41.10161,-81.496396,12/15/2015 17:23,3.621987233,335456250,primary
1121515,41.1016405,-81.4963845,12/15/2015 17:23,3.514826229,335456250,primary
1121515,41.1016705,-81.496372,12/15/2015 17:23,3.447736676,335456250,primary
1121515,41.1017,-81.4963615,12/15/2015 17:23,3.444412676,335456250,primary
1121515,41.1017305,-81.496352,12/15/2015 17:23,3.438781721,335456250,primary
1121515,41.1017595,-81.4963405,12/15/2015 17:23,3.36522018,335456250,primary
1121515,41.101788,-81.4963295,12/15/2015 17:23,3.485859103,335456250,primary
1121515,41.101818,-81.4963125,12/15/2015 17:23,3.789970726,335456250,primary
1121515,41.101851,-81.4962955,12/15/2015 17:23,4.041423928,335456250,primary
1121515,41.1018845,-81.496275,12/15/2015 17:23,4.069148833,335456250,primary
1121515,41.101918,-81.4962575,12/15/2015 17:23,4.064577087,335456250,primary
1121515,41.101953,-81.4962415,12/15/2015 17:23,4.053909151,335456250,primary
1121515,41.1019875,-81.4962285,12/15/2015 17:23,4.20524445,335456250,primary
1121515,41.102026,-81.4962165,12/15/2015 17:23,4.556770183,335456250,primary
1121515,41.1020675,-81.4962075,12/15/2015 17:23,4.626589108,335456250,primary
1121515,41.102108,-81.496199,12/15/2015 17:23,4.07810701,335456250,primary
1121515,41.10214,-81.496194,12/15/2015 17:23,3.503122735,335456250,primary
1121515,41.1021705,-81.49619,12/15/2015 17:23,3.475389529,335456250,primary
1121515,41.1022005,-81.496176,12/15/2015 17:23,3.450229656,335456250,primary
1121515,41.102224,-81.4961515,12/15/2015 17:23,3.257412639,335456250,primary
1121515,41.102233,-81.496116,12/15/2015 17:23,3.490446246,335456250,primary
1121515,41.102234,-81.4960705,12/15/2015 17:23,4.413807699,335456250,primary
1121515,41.1022325,-81.496011,12/15/2015 17:23,5.147439882,335456250,primary
1121515,41.102232,-81.495948,12/15/2015 17:23,5.119665388,335456250,primary
1121515,41.102232,-81.495889,12/15/2015 17:23,4.551251216,335456250,primary
1121515,41.1022325,-81.4958395,12/15/2015 17:23,3.738423156,335456250,primary
1121515,41.102232,-81.4958,12/15/2015 17:23,2.89758222,335456250,primary
1121515,41.1022315,-81.4957705,12/15/2015 17:23,1.982498047,335456250,primary
1121515,41.102231,-81.495753,12/15/2015 17:23,1.410174558,335456250,primary
1121515,41.10223,-81.49574,12/15/2015 17:23,1.441102735,335456250,primary
1121515,41.1022305,-81.4957225,12/15/2015 17:23,2.108118462,335456250,primary
1121515,41.1022325,-81.4956915,12/15/2015 17:23,3.297460588,335456250,primary
1121515,41.102234,-81.495645,12/15/2015 17:23,4.483678402,335456250,primary
1121515,41.102238,-81.4955855,12/15/2015 17:23,5.622024788,335456250,primary
1121515,41.10224,-81.4955115,12/15/2015 17:23,6.668069186,335456250,primary
1121515,41.102242,-81.4954265,12/15/2015 17:23,7.402900995,335456250,primary
1121515,41.102243,-81.495335,12/15/2015 17:23,7.986075734,335456250,primary
1121515,41.102244,-81.495236,12/15/2015 17:23,8.400268317,335456250,primary
1121515,41.102245,-81.4951345,12/15/2015 17:24,8.649569789,335456250,primary
1121515,41.102245,-81.4950295,12/15/2015 17:24,8.899856859,335456250,primary
1121515,41.102246,-81.494922,12/15/2015 17:24,9.004585355,335456250,primary
1121515,41.1022465,-81.4948145,12/15/2015 17:24,9.090049779,335456250,primary
1121515,41.1022455,-81.494705,12/15/2015 17:24,9.097054222,335456250,primary
1121515,41.102244,-81.4945975,12/15/2015 17:24,9.179337302,335456250,primary
1121515,41.102245,-81.494486,12/15/2015 17:24,9.404232811,335456250,primary
1121515,41.1022455,-81.494373,12/15/2015 17:24,9.489967982,335456250,primary
1121515,41.102245,-81.4942595,12/15/2015 17:24,9.552328772,335456250,primary
1121515,41.1022475,-81.494145,12/15/2015 17:24,9.634004426,335456250,primary
1121515,41.1022485,-81.4940295,12/15/2015 17:24,9.653508507,335456250,primary
1121515,41.102249,-81.4939145,12/15/2015 17:24,9.679080332,21434885,residential
1121515,41.1022495,-81.4937985,12/15/2015 17:24,9.809125496,335456250,primary
1121515,41.102251,-81.4936805,12/15/2015 17:24,9.99318367,335456250,primary
1121515,41.1022505,-81.49356,12/15/2015 17:24,10.17681872,335456250,primary
1121515,41.10225,-81.4934375,12/15/2015 17:24,10.14391656,335456250,primary
1121515,41.1022485,-81.493318,12/15/2015 17:24,10.06195053,335456250,primary
1121515,41.1022485,-81.4931975,12/15/2015 17:24,10.01066081,335456250,primary
1121515,41.102248,-81.493079,12/15/2015 17:24,9.950348692,335456250,primary
1121515,41.102248,-81.49296,12/15/2015 17:24,10.12925459,335456250,primary
1121515,41.102246,-81.4928375,12/15/2015 17:24,10.29524574,21400472,residential
1121515,41.102246,-81.4927145,12/15/2015 17:24,10.43126237,335456250,primary
1121515,41.1022465,-81.4925885,12/15/2015 17:24,10.87437761,335456250,primary
1121515,41.1022485,-81.492455,12/15/2015 17:24,11.31806786,335456250,primary
1121515,41.102249,-81.4923185,12/15/2015 17:24,11.55015269,335456250,primary
1121515,41.10225,-81.4921795,12/15/2015 17:24,11.77716666,335456250,primary
1121515,41.10225,-81.492038,12/15/2015 17:24,11.81516561,21393846,residential
1121515,41.102252,-81.491898,12/15/2015 17:24,11.69981722,335456250,primary
1121515,41.102255,-81.491759,12/15/2015 17:24,11.72104048,335456250,primary
1121515,41.1022565,-81.4916185,12/15/2015 17:24,11.73455077,335456250,primary
1121515,41.102256,-81.491479,12/15/2015 17:24,11.41990122,335456250,primary
1121515,41.102256,-81.491346,12/15/2015 17:24,10.72852622,335456250,primary
1121515,41.1022535,-81.491223,12/15/2015 17:24,8.943114229,335456250,primary
1121515,41.102216,-81.491116,12/15/2015 17:24,8.928471652,335456250,primary
1121515,41.102209,-81.491019,12/15/2015 17:24,7.506323584,335456250,primary
1121515,41.102196,-81.490939,12/15/2015 17:24,6.497902798,335456250,primary
1121515,41.102169,-81.490875,12/15/2015 17:24,6.047235316,270239885,tertiary
1121515,41.102126,-81.490834,12/15/2015 17:24,5.694523554,270239885,tertiary
1121515,41.10208,-81.490812,12/15/2015 17:24,5.511870106,270239885,tertiary
1121515,41.10203,-81.490806,12/15/2015 17:24,5.96510341,270239885,tertiary
1121515,41.102008,-81.490809,12/15/2015 17:24,6.515170103,270239885,tertiary
1121515,41.1019445,-81.4908205,12/15/2015 17:24,7.270621925,270239885,tertiary
1121515,41.1018795,-81.4908395,12/15/2015 17:24,7.450781727,270239885,tertiary
1121515,41.101815,-81.4908655,12/15/2015 17:24,7.28445684,270239885,tertiary
1121515,41.101756,-81.490897,12/15/2015 17:24,7.44157659,270239885,tertiary
1121515,41.1016945,-81.490942,12/15/2015 17:24,7.976799849,270239885,tertiary
1121515,41.101631,-81.4909885,12/15/2015 17:24,8.195639293,270239885,tertiary
1121515,41.1015715,-81.491047,12/15/2015 17:24,8.4441663,270239885,tertiary
1121515,41.1015185,-81.4911225,12/15/2015 17:24,8.873483478,270239885,tertiary
1121515,41.10147,-81.49121,12/15/2015 17:24,9.241325153,270239885,tertiary
1121515,41.1014225,-81.4913025,12/15/2015 17:24,9.379130747,270239885,tertiary
1121515,41.101375,-81.491395,12/15/2015 17:24,9.347523068,270239885,tertiary
1121515,41.1013285,-81.4914875,12/15/2015 17:24,9.415687941,270239885,tertiary
1121515,41.1012835,-81.491584,12/15/2015 17:24,9.456790072,270239885,tertiary
1121515,41.101238,-81.4916785,12/15/2015 17:24,9.554764635,270239885,tertiary
1121515,41.1011915,-81.4917765,12/15/2015 17:24,9.701702097,270239885,tertiary
1121515,41.1011455,-81.4918745,12/15/2015 17:24,9.840579249,270239885,tertiary
1121515,41.1010975,-81.491975,12/15/2015 17:24,10.06284454,270239885,tertiary
1121515,41.1010505,-81.4920785,12/15/2015 17:24,10.25056491,21393846,residential
1121515,41.1009995,-81.492182,12/15/2015 17:24,10.39259758,270239885,tertiary
1121515,41.100947,-81.492285,12/15/2015 17:25,10.5077663,270239885,tertiary
1121515,41.100895,-81.492391,12/15/2015 17:25,10.69459459,270239885,tertiary
1121515,41.100841,-81.492498,12/15/2015 17:25,10.86008776,270239885,tertiary
1121515,41.1007865,-81.4926065,12/15/2015 17:25,10.88218962,270239885,tertiary
1121515,41.1007325,-81.492714,12/15/2015 17:25,10.81309739,270239885,tertiary
1121515,41.1006785,-81.492821,12/15/2015 17:25,10.80769105,21400472,residential
1121515,41.1006255,-81.4929295,12/15/2015 17:25,10.83464219,270239885,tertiary
1121515,41.100573,-81.4930385,12/15/2015 17:25,10.82331596,270239885,tertiary
1121515,41.1005205,-81.493147,12/15/2015 17:25,10.86924539,270239885,tertiary
1121515,41.1004675,-81.493257,12/15/2015 17:25,11.04460347,270239885,tertiary
1121515,41.1004115,-81.4933675,12/15/2015 17:25,11.3228815,270239885,tertiary
1121515,41.100354,-81.4934815,12/15/2015 17:25,11.52376388,270239885,tertiary
1121515,41.100295,-81.493595,12/15/2015 17:25,11.57893039,270239885,tertiary
1121515,41.100238,-81.493711,12/15/2015 17:25,11.56555246,270239885,tertiary
1121515,41.100181,-81.493826,12/15/2015 17:25,11.45162855,270239885,tertiary
1121515,41.100127,-81.4939405,12/15/2015 17:25,11.44820744,270239885,tertiary
1121515,41.1000695,-81.494055,12/15/2015 17:25,11.63522615,21434885,residential
1121515,41.100013,-81.4941735,12/15/2015 17:25,11.81605581,270239885,tertiary
1121515,41.0999565,-81.494294,12/15/2015 17:25,11.80792141,270239885,tertiary
1121515,41.0998985,-81.494411,12/15/2015 17:25,11.59123122,270239885,tertiary
1121515,41.099836,-81.494519,12/15/2015 17:25,11.51581286,270239885,tertiary
1121515,41.099776,-81.494632,12/15/2015 17:25,11.68752778,270239885,tertiary
1121515,41.0997175,-81.4947495,12/15/2015 17:25,11.76371503,270239885,tertiary
1121515,41.09966,-81.4948665,12/15/2015 17:25,11.71303341,270239885,tertiary
1121515,41.0996015,-81.4949825,12/15/2015 17:25,11.55912899,270239885,tertiary
1121515,41.0995445,-81.495096,12/15/2015 17:25,11.42338951,270239885,tertiary
1121515,41.0994875,-81.4952095,12/15/2015 17:25,11.35297022,21392917,residential
1121515,41.0994255,-81.4953155,12/15/2015 17:25,11.28376339,270239885,tertiary
1121515,41.099368,-81.4954265,12/15/2015 17:25,11.33879913,270239885,tertiary
1121515,41.0993115,-81.49554,12/15/2015 17:25,11.382528,270239885,tertiary
1121515,41.0992565,-81.4956545,12/15/2015 17:25,11.39090412,270239885,tertiary
1121515,41.099201,-81.495769,12/15/2015 17:25,11.47153731,270239885,tertiary
1121515,41.099144,-81.495884,12/15/2015 17:25,11.63005121,270239885,tertiary
1121515,41.099081,-81.495996,12/15/2015 17:25,11.88996549,270239885,tertiary
1121515,41.0990225,-81.4961145,12/15/2015 17:25,11.93036408,21415472,residential
1121515,41.098964,-81.496232,12/15/2015 17:25,11.94088863,270239885,tertiary
1121515,41.098906,-81.4963535,12/15/2015 17:25,11.89895662,270239885,tertiary
1121515,41.098849,-81.496471,12/15/2015 17:25,11.72019254,270239885,tertiary
1121515,41.0987925,-81.4965885,12/15/2015 17:25,11.7444654,270239885,tertiary
1121515,41.098736,-81.4967065,12/15/2015 17:25,11.84473455,270239885,tertiary
1121515,41.0986755,-81.496823,12/15/2015 17:25,11.86179976,270239885,tertiary
1121515,41.0986135,-81.496937,12/15/2015 17:25,11.86355445,270239885,tertiary
1121515,41.098552,-81.4970525,12/15/2015 17:25,12.03835146,270239885,tertiary
1121515,41.098487,-81.497168,12/15/2015 17:25,12.20354206,270239885,tertiary
1121515,41.098423,-81.4972865,12/15/2015 17:25,12.27390116,270239885,tertiary
1121515,41.0983625,-81.497408,12/15/2015 17:25,12.18473127,270239885,tertiary
1121515,41.098306,-81.4975295,12/15/2015 17:25,11.70914637,270239885,tertiary
1121515,41.098256,-81.4976475,12/15/2015 17:25,10.97257104,270239885,tertiary
1121515,41.098207,-81.497756,12/15/2015 17:25,10.27867636,270239885,tertiary
1121515,41.0981605,-81.4978575,12/15/2015 17:25,9.569699088,270239885,tertiary
1121515,41.0981165,-81.49795,12/15/2015 17:25,8.784656832,270239885,tertiary
1121515,41.0980765,-81.4980345,12/15/2015 17:25,7.939669813,270239885,tertiary
1121515,41.098042,-81.498111,12/15/2015 17:25,7.042721295,270239885,tertiary
1121515,41.098012,-81.498178,12/15/2015 17:25,6.257205339,270239885,tertiary
1121515,41.097988,-81.498241,12/15/2015 17:25,5.310476961,270239885,tertiary
1121515,41.097967,-81.498289,12/15/2015 17:25,3.912765282,270239885,tertiary
1121515,41.0979535,-81.4983215,12/15/2015 17:25,2.445722776,270239885,tertiary
1121515,41.0979465,-81.49834,12/15/2015 17:25,1.30618276,270239885,tertiary
1121515,41.0979425,-81.4983445,12/15/2015 17:25,0.528913777,270239885,tertiary
1121515,41.097942,-81.498345,12/15/2015 17:25,0.328219081,270239885,tertiary
1121515,41.097943,-81.4983435,12/15/2015 17:26,0.497793323,270239885,tertiary
1121515,41.0979425,-81.4983435,12/15/2015 17:26,0.58373486,270239885,tertiary
1121515,41.097941,-81.4983435,12/15/2015 17:26,0.601837171,270239885,tertiary
1121515,41.097938,-81.498339,12/15/2015 17:26,0.591666745,270239885,tertiary
1121515,41.097936,-81.4983395,12/15/2015 17:26,0.550510394,270239885,tertiary
1121515,41.097936,-81.4983385,12/15/2015 17:26,0.525249709,270239885,tertiary
1121515,41.0979355,-81.498337,12/15/2015 17:26,0.559164196,270239885,tertiary
1121515,41.097934,-81.4983365,12/15/2015 17:26,0.421072468,270239885,tertiary
1121515,41.0979325,-81.4983355,12/15/2015 17:26,0.39857843,270239885,tertiary
1121515,41.097931,-81.4983355,12/15/2015 17:26,0.449483094,270239885,tertiary
1121515,41.097931,-81.4983365,12/15/2015 17:26,0.333978067,270239885,tertiary
1121515,41.0979305,-81.498335,12/15/2015 17:26,0.284184889,270239885,tertiary
1121515,41.0979295,-81.498334,12/15/2015 17:26,0.191821857,270239885,tertiary
1121515,41.097929,-81.498333,12/15/2015 17:26,0.232460453,270239885,tertiary
1121515,41.097929,-81.4983335,12/15/2015 17:26,0.387773517,270239885,tertiary
1121515,41.0979285,-81.4983335,12/15/2015 17:26,0.308075076,270239885,tertiary
1121515,41.097928,-81.4983335,12/15/2015 17:26,0.167977119,270239885,tertiary
1121515,41.097928,-81.498333,12/15/2015 17:26,0.314346398,270239885,tertiary
1121515,41.0979285,-81.498332,12/15/2015 17:26,0.404069122,270239885,tertiary
1121515,41.097929,-81.4983315,12/15/2015 17:26,0.393265025,270239885,tertiary
1121515,41.097929,-81.498331,12/15/2015 17:26,0.307607657,270239885,tertiary
1121515,41.097929,-81.498331,12/15/2015 17:26,0.260731619,270239885,tertiary
1121515,41.0979305,-81.498333,12/15/2015 17:26,0.31660005,270239885,tertiary
1121515,41.097932,-81.498334,12/15/2015 17:26,0.368228515,270239885,tertiary
1121515,41.0979345,-81.4983355,12/15/2015 17:26,0.378815583,270239885,tertiary
1121515,41.0979355,-81.4983365,12/15/2015 17:26,0.318914799,270239885,tertiary
1121515,41.0979365,-81.4983385,12/15/2015 17:26,0.291038181,270239885,tertiary
1121515,41.0979375,-81.4983395,12/15/2015 17:26,0.205157425,270239885,tertiary
1121515,41.097938,-81.49834,12/15/2015 17:26,0.278761901,270239885,tertiary
1121515,41.0979385,-81.4983395,12/15/2015 17:26,0.398607119,270239885,tertiary
1121515,41.0979395,-81.498341,12/15/2015 17:26,0.412668945,270239885,tertiary
1121515,41.097941,-81.498343,12/15/2015 17:26,0.363814581,270239885,tertiary
1121515,41.097942,-81.4983435,12/15/2015 17:26,0.333449343,270239885,tertiary
1121515,41.097943,-81.498345,12/15/2015 17:26,0.407580077,270239885,tertiary
1121515,41.0979445,-81.498347,12/15/2015 17:26,0.363161405,270239885,tertiary
1121515,41.0979455,-81.498349,12/15/2015 17:26,0.270601448,270239885,tertiary
1121515,41.097946,-81.49835,12/15/2015 17:26,0.223595673,270239885,tertiary
1121515,41.0979465,-81.49835,12/15/2015 17:26,0.27997825,270239885,tertiary
1121515,41.0979475,-81.4983505,12/15/2015 17:26,0.264594595,270239885,tertiary
1121515,41.097948,-81.498351,12/15/2015 17:26,0.195592534,270239885,tertiary
1121515,41.097948,-81.498352,12/15/2015 17:26,0.232698625,270239885,tertiary
1121515,41.0979475,-81.4983525,12/15/2015 17:26,0.220910226,270239885,tertiary
1121515,41.0979465,-81.498353,12/15/2015 17:26,0.298963689,270239885,tertiary
1121515,41.097946,-81.4983555,12/15/2015 17:26,0.308574867,270239885,tertiary
1121515,41.0979465,-81.4983555,12/15/2015 17:26,0.303623168,270239885,tertiary
1121515,41.0979465,-81.498356,12/15/2015 17:26,0.281858853,270239885,tertiary
1121515,41.097947,-81.4983565,12/15/2015 17:26,0.24587612,270239885,tertiary
1121515,41.0979465,-81.498357,12/15/2015 17:26,0.174086917,270239885,tertiary
1121515,41.0979465,-81.498357,12/15/2015 17:26,0.236341986,270239885,tertiary
1121515,41.0979465,-81.498359,12/15/2015 17:26,0.389829724,270239885,tertiary
1121515,41.097947,-81.498362,12/15/2015 17:26,0.491711665,270239885,tertiary
1121515,41.097948,-81.498365,12/15/2015 17:26,0.394911266,270239885,tertiary
1121515,41.097947,-81.498366,12/15/2015 17:26,0.276774464,270239885,tertiary
1121515,41.0979455,-81.4983655,12/15/2015 17:26,0.38083348,270239885,tertiary
1121515,41.097945,-81.498367,12/15/2015 17:26,0.276661489,270239885,tertiary
1121515,41.0979445,-81.498367,12/15/2015 17:26,0.475912672,270239885,tertiary
1121515,41.0979415,-81.4983715,12/15/2015 17:26,0.981073953,270239885,tertiary
1121515,41.097934,-81.4983805,12/15/2015 17:26,1.991476186,270239885,tertiary
1121515,41.09792,-81.498406,12/15/2015 17:26,3.594378914,270239885,tertiary
1121515,41.0978995,-81.49845,12/15/2015 17:26,5.003635193,270239885,tertiary
1121515,41.097874,-81.498508,12/15/2015 17:27,6.14853404,270239885,tertiary
1121515,41.0978465,-81.498578,12/15/2015 17:27,6.896269204,270239886,tertiary
1121515,41.0978195,-81.4986555,12/15/2015 17:27,7.258177034,43011181,tertiary
1121515,41.097794,-81.4987365,12/15/2015 17:27,7.35979793,43011181,tertiary
1121515,41.0977725,-81.4988195,12/15/2015 17:27,7.392316046,43011181,tertiary
1121515,41.097758,-81.4989055,12/15/2015 17:27,7.542595779,43011181,tertiary
1121515,41.097748,-81.498996,12/15/2015 17:27,7.764227737,43011181,tertiary
1121515,41.0977395,-81.499089,12/15/2015 17:27,8.075757767,43011181,tertiary
1121515,41.0977285,-81.4991865,12/15/2015 17:27,8.363521768,43011181,tertiary
1121515,41.097715,-81.499285,12/15/2015 17:27,8.622764435,43011181,tertiary
1121515,41.097703,-81.4993885,12/15/2015 17:27,8.976627524,43011181,tertiary
1121515,41.0976915,-81.4994965,12/15/2015 17:27,9.277382407,43011181,tertiary
1121515,41.097679,-81.4996075,12/15/2015 17:27,9.531672624,21432990,tertiary
1121515,41.0976675,-81.4997215,12/15/2015 17:27,9.750703044,43011181,tertiary
1121515,41.097654,-81.4998375,12/15/2015 17:27,10.04131299,43011171,tertiary
1121515,41.0976415,-81.4999585,12/15/2015 17:27,10.18679868,43011179,motorway
1121515,41.0976285,-81.500078,12/15/2015 17:27,10.23637174,43011455,motorway
1121515,41.0976125,-81.5001995,12/15/2015 17:27,10.33145375,43011171,tertiary
